lat,lon,date,temp_max,temp_min,precip
40.829999999999984,-74.0,2021-07-20,31.1,21.3,0.0
40.829999999999984,-74.0,2021-07-21,27.8,21.1,1.4
40.829999999999984,-74.0,2021-07-22,26.9,17.7,0.0
40.829999999999984,-74.0,2021-07-23,26.4,17.5,0.0
40.829999999999984,-74.0,2021-07-24,27.0,18.4,0.0
40.829999999999984,-74.0,2021-07-25,28.2,20.5,7.3
40.829999999999984,-74.0,2021-07-26,31.6,22.0,0.0
40.829999999999984,-74.0,2021-07-27,30.6,19.3,0.2
40.829999999999984,-74.0,2021-07-28,26.9,20.4,0.7
40.829999999999984,-74.0,2021-07-29,25.5,20.6,33.0
40.829999999999984,-74.0,2021-07-30,27.8,19.3,0.0
40.829999999999984,-74.0,2021-07-31,25.8,14.7,0.0
40.829999999999984,-74.0,2021-08-01,24.6,16.8,0.8
40.829999999999984,-74.0,2021-08-02,26.6,17.4,0.0
40.829999999999984,-74.0,2021-08-03,24.4,15.5,0.0
40.829999999999984,-74.0,2021-08-04,24.5,17.7,0.1
40.829999999999984,-74.0,2021-08-05,27.3,17.6,0.1
40.829999999999984,-74.0,2021-08-06,29.1,17.6,0.0
40.829999999999984,-74.0,2021-08-07,29.9,20.1,0.0
40.829999999999984,-74.0,2021-08-08,23.1,19.6,12.7
40.829999999999984,-74.0,2021-08-09,26.4,20.3,1.1
40.829999999999984,-74.0,2021-08-10,27.5,20.6,3.8
40.829999999999984,-74.0,2021-08-11,31.4,23.4,2.8
40.829999999999984,-74.0,2021-08-12,35.4,23.3,0.0
40.829999999999984,-74.0,2021-08-13,33.4,25.0,0.0
40.829999999999984,-74.0,2021-08-14,31.5,24.4,2.5
40.829999999999984,-74.0,2021-08-15,28.1,20.2,0.0
40.829999999999984,-74.0,2021-08-16,26.8,20.1,0.0
40.829999999999984,-74.0,2021-08-17,26.6,22.4,1.6
40.829999999999984,-74.0,2021-08-18,27.2,21.3,1.5
40.829999999999984,-74.0,2021-08-19,30.4,23.6,11.8
40.829999999999984,-74.0,2021-08-20,27.1,22.2,1.1
40.829999999999984,-74.0,2021-08-21,27.4,23.2,0.8
40.829999999999984,-74.0,2021-08-22,24.1,22.7,56.2
40.829999999999984,-74.0,2021-08-23,28.9,22.2,36.1
40.829999999999984,-74.0,2021-08-24,30.8,22.1,0.0
40.829999999999984,-74.0,2021-08-25,31.4,20.3,0.0
40.829999999999984,-74.0,2021-08-26,32.0,23.0,0.1
40.829999999999984,-74.0,2021-08-27,32.4,23.6,1.4
40.829999999999984,-74.0,2021-08-28,26.4,20.4,3.9
40.829999999999984,-74.0,2021-08-29,24.7,19.9,2.5
40.829999999999984,-74.0,2021-08-30,28.9,21.9,3.9
40.829999999999984,-74.0,2021-08-31,28.7,21.4,0.0
40.829999999999984,-74.0,2021-09-01,23.4,18.6,121.7
40.829999999999984,-73.99,2021-06-01,23.2,9.5,0.0
40.829999999999984,-73.99,2021-06-02,22.1,12.7,0.0
40.829999999999984,-73.99,2021-06-03,22.8,13.0,11.9
40.829999999999984,-73.99,2021-06-04,25.1,17.1,6.5
40.829999999999984,-73.99,2021-06-05,31.0,17.0,0.0
40.829999999999984,-73.99,2021-06-06,30.7,19.7,0.0
40.829999999999984,-73.99,2021-06-07,30.8,20.5,0.1
40.829999999999984,-73.99,2021-06-08,29.9,21.8,5.9
40.829999999999984,-73.99,2021-06-09,29.9,21.2,1.1
40.829999999999984,-73.99,2021-06-10,26.5,16.5,0.0
40.829999999999984,-73.99,2021-06-11,20.5,15.0,1.2
40.829999999999984,-73.99,2021-06-12,20.9,16.1,0.4
40.829999999999984,-73.99,2021-06-13,23.7,14.7,0.2
40.829999999999984,-73.99,2021-06-14,21.2,17.3,21.7
40.829999999999984,-73.99,2021-06-15,24.9,17.1,1.0
40.829999999999984,-73.99,2021-06-16,22.9,14.9,0.0
40.829999999999984,-73.99,2021-06-17,23.6,11.9,0.0
40.829999999999984,-73.99,2021-06-18,27.2,13.6,0.0
40.829999999999984,-73.99,2021-06-19,31.3,19.2,1.2
40.829999999999984,-73.99,2021-06-20,28.4,17.1,0.3
40.829999999999984,-73.99,2021-06-21,27.8,21.5,0.5
40.829999999999984,-73.99,2021-06-22,23.9,14.9,8.5
40.829999999999984,-73.99,2021-06-23,22.8,12.0,0.0
40.829999999999984,-73.99,2021-06-24,22.9,13.3,0.0
40.829999999999984,-73.99,2021-06-25,24.4,15.3,0.0
40.829999999999984,-73.99,2021-06-26,26.2,18.4,1.3
40.829999999999984,-73.99,2021-06-27,29.0,22.0,0.5
40.829999999999984,-73.99,2021-06-28,32.0,22.6,0.0
40.829999999999984,-73.99,2021-06-29,33.2,23.8,0.7
40.829999999999984,-73.99,2021-06-30,35.0,24.6,0.1
40.829999999999984,-73.99,2021-07-01,27.6,21.9,25.2
40.829999999999984,-73.99,2021-07-02,24.1,19.0,29.6
40.829999999999984,-73.99,2021-07-03,19.0,16.3,16.1
40.829999999999984,-73.99,2021-07-04,24.4,15.5,1.4
40.829999999999984,-73.99,2021-07-05,26.2,17.1,0.7
40.829999999999984,-73.99,2021-07-06,33.3,21.7,2.1
40.829999999999984,-73.99,2021-07-07,31.2,21.9,1.4
40.829999999999984,-73.99,2021-07-08,28.1,21.1,15.2
40.829999999999984,-73.99,2021-07-09,29.6,21.8,35.0
40.829999999999984,-73.99,2021-07-10,25.2,20.5,0.5
40.829999999999984,-73.99,2021-07-11,24.6,19.6,2.5
40.829999999999984,-73.99,2021-07-12,28.3,21.8,9.7
40.829999999999984,-73.99,2021-07-13,24.7,20.5,2.4
40.829999999999984,-73.99,2021-07-14,30.3,21.3,0.8
40.829999999999984,-73.99,2021-07-15,29.0,21.0,0.1
40.829999999999984,-73.99,2021-07-16,32.1,22.9,0.3
40.829999999999984,-73.99,2021-07-17,30.5,23.1,5.1
40.829999999999984,-73.99,2021-07-18,28.2,22.9,12.4
40.829999999999984,-73.99,2021-07-19,27.2,20.5,0.5
40.829999999999984,-73.99,2021-07-20,30.7,20.8,0.0
40.829999999999984,-73.99,2021-07-21,27.4,20.6,1.4
40.829999999999984,-73.99,2021-07-22,26.4,17.2,0.0
40.829999999999984,-73.99,2021-07-23,26.0,17.0,0.0
40.829999999999984,-73.99,2021-07-24,26.6,18.0,0.0
40.829999999999984,-73.99,2021-07-25,27.7,20.0,7.3
40.829999999999984,-73.99,2021-07-26,31.1,21.5,0.0
40.829999999999984,-73.99,2021-07-27,30.1,18.8,0.2
40.829999999999984,-73.99,2021-07-28,26.4,20.0,0.7
40.829999999999984,-73.99,2021-07-29,25.0,20.1,33.0
40.829999999999984,-73.99,2021-07-30,27.4,18.9,0.0
40.829999999999984,-73.99,2021-07-31,25.3,14.2,0.0
40.829999999999984,-73.99,2021-08-01,24.1,16.4,0.8
40.829999999999984,-73.99,2021-08-02,26.1,16.9,0.0
40.829999999999984,-73.99,2021-08-03,24.0,15.1,0.0
40.829999999999984,-73.99,2021-08-04,24.1,17.2,0.1
40.829999999999984,-73.99,2021-08-05,26.9,17.2,0.1
40.829999999999984,-73.99,2021-08-06,28.7,17.2,0.0
40.829999999999984,-73.99,2021-08-07,29.4,19.6,0.0
40.829999999999984,-73.99,2021-08-08,22.7,19.2,12.7
40.829999999999984,-73.99,2021-08-09,25.9,19.9,1.1
40.829999999999984,-73.99,2021-08-10,27.0,20.2,3.8
40.829999999999984,-73.99,2021-08-11,30.9,22.9,2.8
40.829999999999984,-73.99,2021-08-12,34.9,22.9,0.0
40.829999999999984,-73.99,2021-08-13,33.0,24.5,0.0
40.829999999999984,-73.99,2021-08-14,31.1,24.0,2.5
40.829999999999984,-73.99,2021-08-15,27.6,19.8,0.0
40.829999999999984,-73.99,2021-08-16,26.4,19.7,0.0
40.829999999999984,-73.99,2021-08-17,26.2,22.0,1.6
40.829999999999984,-73.99,2021-08-18,26.8,20.8,1.5
40.829999999999984,-73.99,2021-08-19,29.9,23.2,11.8
40.829999999999984,-73.99,2021-08-20,26.7,21.7,1.1
40.829999999999984,-73.99,2021-08-21,27.0,22.8,0.8
40.829999999999984,-73.99,2021-08-22,23.7,22.2,56.2
40.829999999999984,-73.99,2021-08-23,28.4,21.8,36.1
40.829999999999984,-73.99,2021-08-24,30.4,21.6,0.0
40.829999999999984,-73.99,2021-08-25,30.9,19.8,0.0
40.829999999999984,-73.99,2021-08-26,31.5,22.6,0.1
40.829999999999984,-73.99,2021-08-27,31.9,23.2,1.4
40.829999999999984,-73.99,2021-08-28,25.9,19.9,3.9
40.829999999999984,-73.99,2021-08-29,24.3,19.4,2.5
40.829999999999984,-73.99,2021-08-30,28.4,21.4,3.9
40.829999999999984,-73.99,2021-08-31,28.3,20.9,0.0
40.829999999999984,-73.99,2021-09-01,23.0,18.1,121.7
40.829999999999984,-73.97999999999999,2021-06-01,23.2,9.5,0.0
40.829999999999984,-73.97999999999999,2021-06-02,22.1,12.7,0.0
40.829999999999984,-73.97999999999999,2021-06-03,22.8,13.0,11.9
40.829999999999984,-73.97999999999999,2021-06-04,25.1,17.1,6.5
40.829999999999984,-73.97999999999999,2021-06-05,31.0,17.0,0.0
40.829999999999984,-73.97999999999999,2021-06-06,30.7,19.7,0.0
40.829999999999984,-73.97999999999999,2021-06-07,30.8,20.5,0.1
40.829999999999984,-73.97999999999999,2021-06-08,29.9,21.8,5.9
40.829999999999984,-73.97999999999999,2021-06-09,29.9,21.2,1.1
40.829999999999984,-73.97999999999999,2021-06-10,26.5,16.5,0.0
40.829999999999984,-73.97999999999999,2021-06-11,20.5,15.0,1.2
40.829999999999984,-73.97999999999999,2021-06-12,20.9,16.1,0.4
40.829999999999984,-73.97999999999999,2021-06-13,23.7,14.7,0.2
40.829999999999984,-73.97999999999999,2021-06-14,21.2,17.3,21.7
40.829999999999984,-73.97999999999999,2021-06-15,24.9,17.1,1.0
40.829999999999984,-73.97999999999999,2021-06-16,22.9,14.9,0.0
40.829999999999984,-73.97999999999999,2021-06-17,23.6,11.9,0.0
40.829999999999984,-73.97999999999999,2021-06-18,27.2,13.6,0.0
40.829999999999984,-73.97999999999999,2021-06-19,31.3,19.2,1.2
40.829999999999984,-73.97999999999999,2021-06-20,28.4,17.1,0.3
40.829999999999984,-73.97999999999999,2021-06-21,27.8,21.5,0.5
40.829999999999984,-73.97999999999999,2021-06-22,23.9,14.9,8.5
40.829999999999984,-73.97999999999999,2021-06-23,22.8,12.0,0.0
40.829999999999984,-73.97999999999999,2021-06-24,22.9,13.3,0.0
40.829999999999984,-73.97999999999999,2021-06-25,24.4,15.3,0.0
40.829999999999984,-73.97999999999999,2021-06-26,26.2,18.4,1.3
40.829999999999984,-73.97999999999999,2021-06-27,29.0,22.0,0.5
40.829999999999984,-73.97999999999999,2021-06-28,32.0,22.6,0.0
40.829999999999984,-73.97999999999999,2021-06-29,33.2,23.8,0.7
40.829999999999984,-73.97999999999999,2021-06-30,35.0,24.6,0.1
40.829999999999984,-73.97999999999999,2021-07-01,27.6,21.9,25.2
40.829999999999984,-73.97999999999999,2021-07-02,24.1,19.0,29.6
40.829999999999984,-73.97999999999999,2021-07-03,19.0,16.3,16.1
40.829999999999984,-73.97999999999999,2021-07-04,24.4,15.5,1.4
40.829999999999984,-73.97999999999999,2021-07-05,26.2,17.1,0.7
40.829999999999984,-73.97999999999999,2021-07-06,33.3,21.7,2.1
40.829999999999984,-73.97999999999999,2021-07-07,31.2,21.9,1.4
40.829999999999984,-73.97999999999999,2021-07-08,28.1,21.1,15.2
40.829999999999984,-73.97999999999999,2021-07-09,29.6,21.8,35.0
40.829999999999984,-73.97999999999999,2021-07-10,25.2,20.5,0.5
40.829999999999984,-73.97999999999999,2021-07-11,24.6,19.6,2.5
40.829999999999984,-73.97999999999999,2021-07-12,28.3,21.8,9.7
40.829999999999984,-73.97999999999999,2021-07-13,24.7,20.5,2.4
40.829999999999984,-73.97999999999999,2021-07-14,30.3,21.3,0.8
40.829999999999984,-73.97999999999999,2021-07-15,29.0,21.0,0.1
40.829999999999984,-73.97999999999999,2021-07-16,32.1,22.9,0.3
40.829999999999984,-73.97999999999999,2021-07-17,30.5,23.1,5.1
40.829999999999984,-73.97999999999999,2021-07-18,28.2,22.9,12.4
40.829999999999984,-73.97999999999999,2021-07-19,27.2,20.5,0.5
40.829999999999984,-73.97999999999999,2021-07-20,30.7,20.8,0.0
40.829999999999984,-73.97999999999999,2021-07-21,27.4,20.6,1.4
40.829999999999984,-73.97999999999999,2021-07-22,26.4,17.2,0.0
40.829999999999984,-73.97999999999999,2021-07-23,26.0,17.0,0.0
40.829999999999984,-73.97999999999999,2021-07-24,26.6,18.0,0.0
40.829999999999984,-73.97999999999999,2021-07-25,27.7,20.0,7.3
40.829999999999984,-73.97999999999999,2021-07-26,31.1,21.5,0.0
40.829999999999984,-73.97999999999999,2021-07-27,30.1,18.8,0.2
40.829999999999984,-73.97999999999999,2021-07-28,26.4,20.0,0.7
40.829999999999984,-73.97999999999999,2021-07-29,25.0,20.1,33.0
40.829999999999984,-73.97999999999999,2021-07-30,27.4,18.9,0.0
40.829999999999984,-73.97999999999999,2021-07-31,25.3,14.2,0.0
40.829999999999984,-73.97999999999999,2021-08-01,24.1,16.4,0.8
40.829999999999984,-73.97999999999999,2021-08-02,26.1,16.9,0.0
40.829999999999984,-73.97999999999999,2021-08-03,24.0,15.1,0.0
40.829999999999984,-73.97999999999999,2021-08-04,24.1,17.2,0.1
40.829999999999984,-73.97999999999999,2021-08-05,26.9,17.2,0.1
40.829999999999984,-73.97999999999999,2021-08-06,28.7,17.2,0.0
40.829999999999984,-73.97999999999999,2021-08-07,29.4,19.6,0.0
40.829999999999984,-73.97999999999999,2021-08-08,22.7,19.2,12.7
40.829999999999984,-73.97999999999999,2021-08-09,25.9,19.9,1.1
40.829999999999984,-73.97999999999999,2021-08-10,27.0,20.2,3.8
40.829999999999984,-73.97999999999999,2021-08-11,30.9,22.9,2.8
40.829999999999984,-73.97999999999999,2021-08-12,34.9,22.9,0.0
40.829999999999984,-73.97999999999999,2021-08-13,33.0,24.5,0.0
40.829999999999984,-73.97999999999999,2021-08-14,31.1,24.0,2.5
40.829999999999984,-73.97999999999999,2021-08-15,27.6,19.8,0.0
40.829999999999984,-73.97999999999999,2021-08-16,26.4,19.7,0.0
40.829999999999984,-73.97999999999999,2021-08-17,26.2,22.0,1.6
40.829999999999984,-73.97999999999999,2021-08-18,26.8,20.8,1.5
40.829999999999984,-73.97999999999999,2021-08-19,29.9,23.2,11.8
40.829999999999984,-73.97999999999999,2021-08-20,26.7,21.7,1.1
40.829999999999984,-73.97999999999999,2021-08-21,27.0,22.8,0.8
40.829999999999984,-73.97999999999999,2021-08-22,23.7,22.2,56.2
40.829999999999984,-73.97999999999999,2021-08-23,28.4,21.8,36.1
40.829999999999984,-73.97999999999999,2021-08-24,30.4,21.6,0.0
40.829999999999984,-73.97999999999999,2021-08-25,30.9,19.8,0.0
40.829999999999984,-73.97999999999999,2021-08-26,31.5,22.6,0.1
40.829999999999984,-73.97999999999999,2021-08-27,31.9,23.2,1.4
40.829999999999984,-73.97999999999999,2021-08-28,25.9,19.9,3.9
40.829999999999984,-73.97999999999999,2021-08-29,24.3,19.4,2.5
40.829999999999984,-73.97999999999999,2021-08-30,28.4,21.4,3.9
40.829999999999984,-73.97999999999999,2021-08-31,28.3,20.9,0.0
40.829999999999984,-73.97999999999999,2021-09-01,23.0,18.1,121.7
40.829999999999984,-73.96999999999998,2021-06-01,23.7,10.0,0.0
40.829999999999984,-73.96999999999998,2021-06-02,22.6,13.2,0.0
40.829999999999984,-73.96999999999998,2021-06-03,23.3,13.5,11.9
40.829999999999984,-73.96999999999998,2021-06-04,25.6,17.6,6.5
40.829999999999984,-73.96999999999998,2021-06-05,31.5,17.5,0.0
40.829999999999984,-73.96999999999998,2021-06-06,31.2,20.2,0.0
40.829999999999984,-73.96999999999998,2021-06-07,31.3,21.0,0.1
40.829999999999984,-73.96999999999998,2021-06-08,30.4,22.3,5.9
40.829999999999984,-73.96999999999998,2021-06-09,30.4,21.7,1.1
40.829999999999984,-73.96999999999998,2021-06-10,27.0,17.0,0.0
40.829999999999984,-73.96999999999998,2021-06-11,21.0,15.5,1.2
40.829999999999984,-73.96999999999998,2021-06-12,21.4,16.6,0.4
40.829999999999984,-73.96999999999998,2021-06-13,24.2,15.2,0.2
40.829999999999984,-73.96999999999998,2021-06-14,21.7,17.8,21.7
40.829999999999984,-73.96999999999998,2021-06-15,25.4,17.6,1.0
40.829999999999984,-73.96999999999998,2021-06-16,23.4,15.4,0.0
40.829999999999984,-73.96999999999998,2021-06-17,24.1,12.4,0.0
40.829999999999984,-73.96999999999998,2021-06-18,27.7,14.1,0.0
40.829999999999984,-73.96999999999998,2021-06-19,31.8,19.7,1.2
40.829999999999984,-73.96999999999998,2021-06-20,28.9,17.6,0.3
40.829999999999984,-73.96999999999998,2021-06-21,28.3,22.0,0.5
40.829999999999984,-73.96999999999998,2021-06-22,24.4,15.4,8.5
40.829999999999984,-73.96999999999998,2021-06-23,23.3,12.5,0.0
40.829999999999984,-73.96999999999998,2021-06-24,23.4,13.8,0.0
40.829999999999984,-73.96999999999998,2021-06-25,24.9,15.8,0.0
40.829999999999984,-73.96999999999998,2021-06-26,26.7,18.9,1.3
40.829999999999984,-73.96999999999998,2021-06-27,29.5,22.5,0.5
40.829999999999984,-73.96999999999998,2021-06-28,32.5,23.1,0.0
40.829999999999984,-73.96999999999998,2021-06-29,33.7,24.3,0.7
40.829999999999984,-73.96999999999998,2021-06-30,35.5,25.1,0.1
40.829999999999984,-73.96999999999998,2021-07-01,28.1,22.4,25.2
40.829999999999984,-73.96999999999998,2021-07-02,24.6,19.5,29.6
40.829999999999984,-73.96999999999998,2021-07-03,19.5,16.8,16.1
40.829999999999984,-73.96999999999998,2021-07-04,24.9,16.0,1.4
40.829999999999984,-73.96999999999998,2021-07-05,26.7,17.6,0.7
40.829999999999984,-73.96999999999998,2021-07-06,33.8,22.2,2.1
40.829999999999984,-73.96999999999998,2021-07-07,31.7,22.4,1.4
40.829999999999984,-73.96999999999998,2021-07-08,28.6,21.6,15.2
40.829999999999984,-73.96999999999998,2021-07-09,30.1,22.3,35.0
40.829999999999984,-73.96999999999998,2021-07-10,25.7,21.0,0.5
40.829999999999984,-73.96999999999998,2021-07-11,25.1,20.1,2.5
40.829999999999984,-73.96999999999998,2021-07-12,28.8,22.3,9.7
40.829999999999984,-73.96999999999998,2021-07-13,25.2,21.0,2.4
40.829999999999984,-73.96999999999998,2021-07-14,30.8,21.8,0.8
40.829999999999984,-73.96999999999998,2021-07-15,29.5,21.5,0.1
40.829999999999984,-73.96999999999998,2021-07-16,32.6,23.4,0.3
40.829999999999984,-73.96999999999998,2021-07-17,31.0,23.6,5.1
40.829999999999984,-73.96999999999998,2021-07-18,28.7,23.4,12.4
40.829999999999984,-73.96999999999998,2021-07-19,27.7,21.0,0.5
40.829999999999984,-73.96999999999998,2021-07-20,31.2,21.3,0.0
40.829999999999984,-73.96999999999998,2021-07-21,27.9,21.1,1.4
40.829999999999984,-73.96999999999998,2021-07-22,26.9,17.7,0.0
40.829999999999984,-73.96999999999998,2021-07-23,26.5,17.5,0.0
40.829999999999984,-73.96999999999998,2021-07-24,27.1,18.5,0.0
40.829999999999984,-73.96999999999998,2021-07-25,28.2,20.5,7.3
40.829999999999984,-73.96999999999998,2021-07-26,31.6,22.0,0.0
40.829999999999984,-73.96999999999998,2021-07-27,30.6,19.3,0.2
40.829999999999984,-73.96999999999998,2021-07-28,26.9,20.5,0.7
40.829999999999984,-73.96999999999998,2021-07-29,25.5,20.6,33.0
40.829999999999984,-73.96999999999998,2021-07-30,27.9,19.4,0.0
40.829999999999984,-73.96999999999998,2021-07-31,25.8,14.7,0.0
40.829999999999984,-73.96999999999998,2021-08-01,24.6,16.9,0.8
40.829999999999984,-73.96999999999998,2021-08-02,26.6,17.4,0.0
40.829999999999984,-73.96999999999998,2021-08-03,24.5,15.6,0.0
40.829999999999984,-73.96999999999998,2021-08-04,24.6,17.7,0.1
40.829999999999984,-73.96999999999998,2021-08-05,27.4,17.7,0.1
40.829999999999984,-73.96999999999998,2021-08-06,29.2,17.7,0.0
40.829999999999984,-73.96999999999998,2021-08-07,29.9,20.1,0.0
40.829999999999984,-73.96999999999998,2021-08-08,23.2,19.7,12.7
40.829999999999984,-73.96999999999998,2021-08-09,26.4,20.4,1.1
40.829999999999984,-73.96999999999998,2021-08-10,27.5,20.7,3.8
40.829999999999984,-73.96999999999998,2021-08-11,31.4,23.4,2.8
40.829999999999984,-73.96999999999998,2021-08-12,35.4,23.4,0.0
40.829999999999984,-73.96999999999998,2021-08-13,33.5,25.0,0.0
40.829999999999984,-73.96999999999998,2021-08-14,31.6,24.5,2.5
40.829999999999984,-73.96999999999998,2021-08-15,28.1,20.3,0.0
40.829999999999984,-73.96999999999998,2021-08-16,26.9,20.2,0.0
40.829999999999984,-73.96999999999998,2021-08-17,26.7,22.5,1.6
40.829999999999984,-73.96999999999998,2021-08-18,27.3,21.3,1.5
40.829999999999984,-73.96999999999998,2021-08-19,30.4,23.7,11.8
40.829999999999984,-73.96999999999998,2021-08-20,27.2,22.2,1.1
40.829999999999984,-73.96999999999998,2021-08-21,27.5,23.3,0.8
40.829999999999984,-73.96999999999998,2021-08-22,24.2,22.7,56.2
40.829999999999984,-73.96999999999998,2021-08-23,28.9,22.3,36.1
40.829999999999984,-73.96999999999998,2021-08-24,30.9,22.1,0.0
40.829999999999984,-73.96999999999998,2021-08-25,31.4,20.3,0.0
40.829999999999984,-73.96999999999998,2021-08-26,32.0,23.1,0.1
40.829999999999984,-73.96999999999998,2021-08-27,32.4,23.7,1.4
40.829999999999984,-73.96999999999998,2021-08-28,26.4,20.4,3.9
40.829999999999984,-73.96999999999998,2021-08-29,24.8,19.9,2.5
40.829999999999984,-73.96999999999998,2021-08-30,28.9,21.9,3.9
40.829999999999984,-73.96999999999998,2021-08-31,28.8,21.4,0.0
40.829999999999984,-73.96999999999998,2021-09-01,23.5,18.6,121.7
40.829999999999984,-73.95999999999998,2021-06-01,23.7,10.0,0.0
40.829999999999984,-73.95999999999998,2021-06-02,22.6,13.2,0.0
40.829999999999984,-73.95999999999998,2021-06-03,23.3,13.5,11.9
40.829999999999984,-73.95999999999998,2021-06-04,25.6,17.6,6.5
40.829999999999984,-73.95999999999998,2021-06-05,31.5,17.5,0.0
40.829999999999984,-73.95999999999998,2021-06-06,31.2,20.2,0.0
40.829999999999984,-73.95999999999998,2021-06-07,31.3,21.0,0.1
40.829999999999984,-73.95999999999998,2021-06-08,30.4,22.3,5.9
40.829999999999984,-73.95999999999998,2021-06-09,30.4,21.7,1.1
40.829999999999984,-73.95999999999998,2021-06-10,27.0,17.0,0.0
40.829999999999984,-73.95999999999998,2021-06-11,21.0,15.5,1.2
40.829999999999984,-73.95999999999998,2021-06-12,21.4,16.6,0.4
40.829999999999984,-73.95999999999998,2021-06-13,24.2,15.2,0.2
40.829999999999984,-73.95999999999998,2021-06-14,21.7,17.8,21.7
40.829999999999984,-73.95999999999998,2021-06-15,25.4,17.6,1.0
40.829999999999984,-73.95999999999998,2021-06-16,23.4,15.4,0.0
40.829999999999984,-73.95999999999998,2021-06-17,24.1,12.4,0.0
40.829999999999984,-73.95999999999998,2021-06-18,27.7,14.1,0.0
40.829999999999984,-73.95999999999998,2021-06-19,31.8,19.7,1.2
40.829999999999984,-73.95999999999998,2021-06-20,28.9,17.6,0.3
40.829999999999984,-73.95999999999998,2021-06-21,28.3,22.0,0.5
40.829999999999984,-73.95999999999998,2021-06-22,24.4,15.4,8.5
40.829999999999984,-73.95999999999998,2021-06-23,23.3,12.5,0.0
40.829999999999984,-73.95999999999998,2021-06-24,23.4,13.8,0.0
40.829999999999984,-73.95999999999998,2021-06-25,24.9,15.8,0.0
40.829999999999984,-73.95999999999998,2021-06-26,26.7,18.9,1.3
40.829999999999984,-73.95999999999998,2021-06-27,29.5,22.5,0.5
40.829999999999984,-73.95999999999998,2021-06-28,32.5,23.1,0.0
40.829999999999984,-73.95999999999998,2021-06-29,33.7,24.3,0.7
40.829999999999984,-73.95999999999998,2021-06-30,35.5,25.1,0.1
40.829999999999984,-73.95999999999998,2021-07-01,28.1,22.4,25.2
40.829999999999984,-73.95999999999998,2021-07-02,24.6,19.5,29.6
40.829999999999984,-73.95999999999998,2021-07-03,19.5,16.8,16.1
40.829999999999984,-73.95999999999998,2021-07-04,24.9,16.0,1.4
40.829999999999984,-73.95999999999998,2021-07-05,26.7,17.6,0.7
40.829999999999984,-73.95999999999998,2021-07-06,33.8,22.2,2.1
40.829999999999984,-73.95999999999998,2021-07-07,31.7,22.4,1.4
40.829999999999984,-73.95999999999998,2021-07-08,28.6,21.6,15.2
40.829999999999984,-73.95999999999998,2021-07-09,30.1,22.3,35.0
40.829999999999984,-73.95999999999998,2021-07-10,25.7,21.0,0.5
40.829999999999984,-73.95999999999998,2021-07-11,25.1,20.1,2.5
